TransactionID,CustomerID,TransactionDate,Amount,Currency,PaymentMethod,Status
7361,446,29/01/2020,3927.44,GBP,Debit Card,Completed
7362,1261,19/06/2024,1612.07,EUR,Bank Transfer,Pending
7363,1423,09/04/2020,3407.24,USD,Debit Card,Pending
7364,422,24/11/2021,1816.87,EUR,Credit Card,Pending
7365,471,27/10/2022,4875.08,EUR,Bank Transfer,Failed
7366,508,23/04/2020,2034.32,GBP,Debit Card,Pending
7367,1620,30/04/2022,2445.46,EUR,Debit Card,Failed
7368,614,02/04/2020,3967.72,EUR,Debit Card,Pending
7369,1126,07/05/2021,3959.41,GBP,Bank Transfer,Pending
7370,1509,28/07/2025,3340.7,USD,Credit Card,Pending
7371,94,29/07/2021,2439.9,GBP,Debit Card,Pending
7372,1413,23/12/2024,3066.56,EUR,Bank Transfer,Pending
7373,816,11/04/2025,3713.97,EUR,Bank Transfer,Failed
7374,686,20/08/2022,3208.5,EUR,Debit Card,Failed
7375,1314,21/03/2021,565.04,GBP,Credit Card,Completed
7376,1515,03/12/2022,3023.85,GBP,Credit Card,Completed
7377,937,02/05/2025,671.44,GBP,Credit Card,Failed
7378,1592,29/03/2024,1730.2,GBP,Debit Card,Pending
7379,101,11/02/2021,3467.2,USD,Credit Card,Failed
7380,1990,05/10/2024,493.03,GBP,Debit Card,Completed
7381,509,17/08/2024,411.86,EUR,Credit Card,Pending
7382,1636,16/09/2021,2126.8,EUR,Bank Transfer,Completed
7383,679,07/07/2023,3703.27,USD,Debit Card,Failed
7384,907,24/09/2020,133.4,GBP,Credit Card,Completed
7385,1947,28/07/2022,2644.04,EUR,Bank Transfer,Completed
7386,1201,21/11/2025,1564.1,EUR,Credit Card,Failed
7387,201,08/01/2025,2133.43,USD,Bank Transfer,Completed
7388,925,25/11/2024,2569.13,GBP,Credit Card,Completed
7389,1141,18/11/2021,2582.36,GBP,Credit Card,Completed
7390,1959,26/02/2022,3814.07,EUR,Debit Card,Failed
7391,117,27/12/2020,4391.53,GBP,Credit Card,Completed
7392,444,27/12/2021,11.17,EUR,Bank Transfer,Failed
7393,861,23/05/2024,2309.72,USD,Credit Card,Pending
7394,767,08/06/2023,2239.39,GBP,Bank Transfer,Failed
7395,395,04/09/2020,1057.88,USD,Credit Card,Failed
7396,1420,23/12/2024,2761.41,USD,Debit Card,Completed
7397,241,25/03/2025,1271.43,USD,Credit Card,Completed
7398,621,11/04/2024,1955.05,USD,Bank Transfer,Failed
7399,529,10/01/2023,4637.67,USD,Debit Card,Pending
7400,1044,12/09/2023,2212.62,USD,Bank Transfer,Pending
7401,1936,17/09/2025,4032.72,EUR,Credit Card,Failed
7402,1088,10/09/2025,3596.68,GBP,Debit Card,Pending
7403,1915,15/04/2020,455.19,USD,Credit Card,Pending
7404,1271,14/04/2022,4875.94,USD,Bank Transfer,Failed
7405,1340,08/12/2022,4430.08,GBP,Debit Card,Failed
7406,1597,09/04/2023,2383.59,GBP,Bank Transfer,Pending
7407,1487,14/08/2025,450.98,USD,Bank Transfer,Pending
7408,29,28/04/2023,4238.04,USD,Bank Transfer,Pending
7409,1791,19/03/2023,4083.22,GBP,Bank Transfer,Completed
7410,1908,25/07/2025,1737.83,USD,Credit Card,Completed
7411,157,28/10/2025,5.24,EUR,Credit Card,Failed
7412,660,07/10/2024,2754.16,GBP,Bank Transfer,Completed
7413,1814,19/08/2020,3324.97,GBP,Bank Transfer,Failed
7414,344,23/07/2020,2092.88,EUR,Credit Card,Pending
7415,305,15/10/2023,2970.01,USD,Bank Transfer,Completed
7416,400,23/11/2025,4568.24,EUR,Credit Card,Failed
7417,986,10/12/2024,3497.7,EUR,Bank Transfer,Completed
7418,49,24/07/2020,380.61,USD,Bank Transfer,Pending
7419,1700,30/12/2023,1199.28,USD,Bank Transfer,Failed
7420,231,19/02/2024,587.02,USD,Credit Card,Pending
7421,726,18/02/2024,3932.16,EUR,Credit Card,Completed
7422,1209,14/11/2025,3508.74,GBP,Bank Transfer,Failed
7423,365,22/12/2024,639.22,GBP,Bank Transfer,Pending
7424,618,31/01/2021,493.24,EUR,Credit Card,Pending
7425,382,29/12/2025,2112.91,USD,Debit Card,Pending
7426,1931,18/11/2020,2206.54,USD,Credit Card,Completed
7427,1827,27/05/2022,2105.64,EUR,Bank Transfer,Completed
7428,1767,23/08/2025,3021.07,EUR,Bank Transfer,Completed
7429,155,10/04/2020,4603.47,EUR,Credit Card,Pending
7430,1217,27/08/2023,1963.38,USD,Bank Transfer,Pending
7431,1752,11/10/2022,3513.97,EUR,Credit Card,Failed
7432,351,05/05/2025,3847.37,GBP,Credit Card,Completed
7433,1191,17/03/2023,1211.59,EUR,Bank Transfer,Pending
7434,1952,11/09/2021,3433.74,USD,Bank Transfer,Pending
7435,1962,10/07/2024,3895.47,USD,Bank Transfer,Pending
7436,1235,26/06/2021,37.55,EUR,Bank Transfer,Failed
7437,453,07/02/2021,4175.89,GBP,Debit Card,Pending
7438,1429,01/06/2022,2265.74,GBP,Debit Card,Pending
7439,1459,08/02/2024,2834.08,EUR,Debit Card,Completed
7440,423,08/03/2023,1664.61,USD,Bank Transfer,Failed
7441,1155,20/04/2020,1875.52,USD,Bank Transfer,Completed
7442,762,12/11/2021,2464.62,GBP,Bank Transfer,Failed
7443,363,06/07/2024,4808.91,GBP,Bank Transfer,Pending
7444,601,04/03/2023,3809.45,GBP,Credit Card,Pending
7445,294,27/02/2024,3505.49,USD,Bank Transfer,Pending
7446,1443,03/09/2023,2603.68,GBP,Credit Card,Failed
7447,1382,17/03/2023,3986.85,GBP,Bank Transfer,Completed
7448,1129,10/04/2024,4237.34,GBP,Credit Card,Failed
7449,571,03/05/2025,4976.42,EUR,Debit Card,Pending
7450,1978,03/06/2025,811.81,EUR,Debit Card,Pending
7451,1281,01/08/2022,360.89,GBP,Credit Card,Completed
7452,637,14/06/2021,3572.04,GBP,Credit Card,Completed
7453,66,05/10/2025,3857.33,USD,Bank Transfer,Failed
7454,1914,27/02/2021,1846.88,EUR,Debit Card,Completed
7455,395,04/07/2023,384.79,EUR,Debit Card,Pending
7456,1820,02/02/2025,1171.69,EUR,Debit Card,Failed
7457,1630,04/11/2023,4580.2,USD,Bank Transfer,Completed
7458,892,06/02/2024,2296.33,USD,Debit Card,Completed
7459,202,06/09/2022,3024.79,GBP,Bank Transfer,Failed
7460,709,14/01/2021,1895.3,GBP,Bank Transfer,Failed
7461,551,10/11/2023,4602.2,EUR,Bank Transfer,Failed
7462,661,20/03/2021,407.18,USD,Bank Transfer,Completed
7463,1968,01/04/2025,4607.99,EUR,Credit Card,Pending
7464,1932,13/06/2025,4701.39,GBP,Bank Transfer,Failed
7465,1483,04/05/2020,1635.61,USD,Debit Card,Failed
7466,643,10/11/2022,2234.44,USD,Debit Card,Failed
7467,1587,13/02/2023,103.68,USD,Debit Card,Pending
7468,1075,21/04/2022,526.3,GBP,Bank Transfer,Failed
7469,492,11/09/2022,813.62,GBP,Credit Card,Pending
7470,993,17/06/2025,4097.21,USD,Bank Transfer,Failed
7471,1887,07/08/2025,2561.42,GBP,Bank Transfer,Completed
7472,103,27/08/2022,1256.95,USD,Bank Transfer,Completed
7473,1366,15/08/2020,2986.16,EUR,Debit Card,Failed
7474,1721,03/06/2024,3056.06,EUR,Credit Card,Pending
7475,445,09/09/2023,174.05,EUR,Debit Card,Failed
7476,157,27/03/2023,1879.66,USD,Bank Transfer,Pending
7477,491,14/04/2022,2613.46,EUR,Bank Transfer,Pending
7478,357,08/01/2020,2214.73,USD,Credit Card,Pending
7479,1744,13/11/2025,4636.29,USD,Bank Transfer,Completed
7480,608,22/08/2023,4492.12,GBP,Debit Card,Failed
7481,474,27/05/2025,4813.05,EUR,Bank Transfer,Completed
7482,614,19/11/2021,4186.69,EUR,Credit Card,Failed
7483,110,10/12/2021,4771.42,USD,Credit Card,Completed
7484,965,06/03/2023,2797.9,GBP,Credit Card,Completed
7485,649,26/06/2025,2184.35,EUR,Debit Card,Completed
7486,1667,07/03/2024,1375.56,EUR,Bank Transfer,Pending
7487,1914,02/09/2020,4725.04,USD,Credit Card,Completed
7488,798,09/12/2022,1541.92,EUR,Debit Card,Completed
7489,226,20/05/2021,624.6,USD,Credit Card,Failed
7490,1898,12/02/2024,3611.14,USD,Credit Card,Completed
7491,808,01/08/2024,1861.31,GBP,Credit Card,Completed
7492,345,05/04/2025,3009.46,EUR,Debit Card,Completed
7493,1486,03/12/2020,2279.74,GBP,Bank Transfer,Failed
7494,344,17/12/2021,3584.16,EUR,Credit Card,Completed
7495,85,06/01/2022,2690.27,GBP,Debit Card,Pending
7496,1816,14/08/2020,1436.35,EUR,Credit Card,Completed
7497,1717,18/04/2020,2435.91,EUR,Bank Transfer,Completed
7498,291,30/12/2024,634.92,USD,Credit Card,Completed
7499,1532,10/07/2024,2611.97,EUR,Bank Transfer,Completed
7500,1053,27/01/2020,1399.88,GBP,Bank Transfer,Pending
7501,554,21/07/2022,4564.8,EUR,Debit Card,Pending
7502,1487,30/08/2025,2608.55,EUR,Debit Card,Failed
7503,1350,22/10/2024,25.1,GBP,Credit Card,Pending
7504,1546,02/06/2023,2483.45,USD,Bank Transfer,Failed
7505,618,02/04/2021,822.76,GBP,Credit Card,Completed
7506,663,18/08/2022,1646.68,USD,Bank Transfer,Pending
7507,180,31/08/2025,1705.23,EUR,Bank Transfer,Completed
7508,763,10/07/2022,4384.81,USD,Credit Card,Pending
7509,1432,19/02/2024,2039.68,USD,Bank Transfer,Completed
7510,1296,28/09/2021,929.07,EUR,Credit Card,Failed
7511,13,15/12/2021,1321.5,USD,Debit Card,Pending
7512,1578,05/09/2020,1081.5,GBP,Bank Transfer,Completed
7513,439,21/12/2021,2214.61,USD,Debit Card,Pending
7514,1007,24/09/2021,3058.22,USD,Debit Card,Completed
7515,956,24/01/2020,4180.04,EUR,Debit Card,Completed
7516,1594,03/06/2025,1958.39,GBP,Bank Transfer,Completed
7517,903,22/09/2024,2408.21,GBP,Bank Transfer,Pending
7518,484,25/10/2022,693.31,EUR,Bank Transfer,Pending
7519,243,13/08/2024,4399.88,GBP,Debit Card,Pending
7520,1977,14/01/2025,272,GBP,Bank Transfer,Pending
7521,695,19/12/2020,3530.19,GBP,Debit Card,Completed
7522,293,17/12/2021,1261.4,USD,Credit Card,Pending
7523,480,21/04/2021,2254.48,USD,Debit Card,Failed
7524,1302,29/09/2021,4490.61,GBP,Debit Card,Failed
7525,1300,20/11/2021,591.43,EUR,Debit Card,Completed
7526,559,12/12/2021,1807.2,USD,Credit Card,Failed
7527,1486,25/12/2023,835.08,EUR,Bank Transfer,Pending
7528,1784,17/05/2022,1022.9,EUR,Bank Transfer,Failed
7529,1017,12/04/2021,1363.66,EUR,Debit Card,Completed
7530,877,18/11/2023,1386.44,GBP,Credit Card,Failed
7531,1777,17/12/2022,3546.89,GBP,Bank Transfer,Pending
7532,878,30/09/2025,2422.85,EUR,Credit Card,Completed
7533,814,13/11/2025,1793.79,EUR,Bank Transfer,Pending
7534,1597,12/09/2024,3074.52,USD,Bank Transfer,Completed
7535,89,05/01/2020,244.82,GBP,Credit Card,Failed
7536,204,15/05/2024,1446.82,EUR,Debit Card,Completed
7537,497,02/12/2021,2673.68,GBP,Debit Card,Completed
7538,1580,26/08/2020,4911.2,GBP,Debit Card,Pending
7539,781,30/01/2020,3505.51,USD,Credit Card,Completed
7540,1087,16/12/2022,3754.06,EUR,Bank Transfer,Completed
7541,1457,17/05/2024,626.95,GBP,Bank Transfer,Pending
7542,1677,16/06/2024,2728.58,USD,Credit Card,Completed
7543,600,14/10/2022,4667.39,EUR,Bank Transfer,Failed
7544,1070,25/10/2025,2862.61,USD,Debit Card,Failed
7545,814,26/02/2023,4985.58,USD,Credit Card,Completed
7546,1884,24/09/2020,2045.14,GBP,Credit Card,Pending
7547,1774,07/08/2021,2082.09,EUR,Debit Card,Failed
7548,1891,30/03/2023,2415.08,EUR,Debit Card,Pending
7549,384,05/03/2021,2441.33,USD,Bank Transfer,Completed
7550,940,15/11/2022,4339.37,USD,Bank Transfer,Completed
7551,798,06/01/2021,72.78,EUR,Credit Card,Pending
7552,1555,18/12/2024,4575,EUR,Debit Card,Pending
7553,1291,27/12/2025,3507.86,EUR,Bank Transfer,Pending
7554,1848,02/04/2024,895.98,USD,Bank Transfer,Pending
7555,1648,28/08/2024,2446.59,EUR,Credit Card,Pending
7556,1606,11/05/2023,1196.93,EUR,Debit Card,Pending
7557,1979,13/02/2021,1973.81,GBP,Bank Transfer,Completed
7558,1712,30/11/2025,3233.88,EUR,Credit Card,Failed
7559,1161,19/04/2022,4831.64,GBP,Debit Card,Pending
7560,1761,20/11/2025,33.16,GBP,Credit Card,Completed
7561,1940,31/05/2025,2186.91,GBP,Credit Card,Completed
7562,1942,25/09/2022,1028.41,USD,Bank Transfer,Completed
7563,1215,20/08/2024,4900.56,GBP,Bank Transfer,Completed
7564,1708,21/12/2025,577.9,USD,Bank Transfer,Completed
7565,75,17/12/2021,4165.43,USD,Debit Card,Completed
7566,1702,18/09/2021,1648.41,GBP,Bank Transfer,Pending
7567,1269,18/09/2023,4556.11,USD,Credit Card,Pending
7568,1549,31/05/2025,1953.29,GBP,Debit Card,Completed
7569,748,29/09/2020,3351.63,GBP,Credit Card,Failed
7570,664,15/11/2022,1950.31,EUR,Credit Card,Pending
7571,733,20/02/2025,2960.8,EUR,Bank Transfer,Pending
7572,476,08/08/2025,119.63,USD,Debit Card,Pending
7573,1593,17/06/2021,796.94,USD,Credit Card,Failed
7574,85,20/04/2022,4587.74,EUR,Credit Card,Completed
7575,383,15/04/2023,3095.02,GBP,Bank Transfer,Failed
7576,1991,09/02/2021,661.37,USD,Credit Card,Pending
7577,691,01/02/2021,2628.73,EUR,Bank Transfer,Completed
7578,1801,13/12/2024,3778.96,GBP,Credit Card,Pending
7579,1945,13/03/2021,2332.58,USD,Credit Card,Failed
7580,223,29/05/2024,475.35,EUR,Debit Card,Pending
7581,1895,23/05/2021,2721.17,EUR,Bank Transfer,Failed
7582,617,01/12/2022,4599.91,GBP,Debit Card,Pending
7583,1277,21/07/2023,4343.6,USD,Bank Transfer,Pending
7584,604,31/10/2022,4079.68,EUR,Debit Card,Pending
7585,960,06/11/2021,1239.1,USD,Debit Card,Completed
7586,1997,18/01/2025,182.99,GBP,Debit Card,Completed
7587,820,16/12/2022,4803.59,EUR,Debit Card,Failed
7588,1687,15/03/2023,1218.01,EUR,Bank Transfer,Completed
7589,1539,06/03/2022,59.48,USD,Debit Card,Failed
7590,959,17/02/2020,821,EUR,Bank Transfer,Failed
7591,1422,03/05/2023,2061.25,USD,Debit Card,Completed
7592,725,06/09/2023,51.22,EUR,Credit Card,Completed
7593,355,11/02/2025,3123.84,EUR,Credit Card,Failed
7594,1606,09/10/2024,4075.84,EUR,Credit Card,Pending
7595,59,09/02/2022,2034.37,USD,Credit Card,Pending
7596,1375,04/12/2020,3682.35,EUR,Credit Card,Pending
7597,596,11/03/2021,4836.2,EUR,Credit Card,Completed
7598,1983,23/04/2020,4449.25,EUR,Credit Card,Completed
7599,1927,18/01/2020,2236.11,EUR,Bank Transfer,Completed
7600,1919,19/08/2024,4168.45,EUR,Debit Card,Failed
7601,831,12/02/2023,2578.82,EUR,Credit Card,Pending
7602,1691,05/05/2024,4698.5,EUR,Credit Card,Failed
7603,585,13/09/2023,462.67,GBP,Bank Transfer,Completed
7604,1822,18/08/2025,3391.25,EUR,Credit Card,Failed
7605,832,17/06/2021,3295.8,USD,Debit Card,Failed
7606,1706,06/11/2023,1415.93,EUR,Credit Card,Failed
7607,1528,22/03/2021,4501.27,GBP,Credit Card,Pending
7608,425,16/09/2021,4980.6,GBP,Debit Card,Failed
7609,148,01/01/2022,2832.6,EUR,Debit Card,Pending
7610,33,21/10/2024,3070.32,EUR,Debit Card,Pending
7611,1721,01/05/2023,3989.54,EUR,Debit Card,Pending
7612,1891,21/03/2024,881.07,USD,Credit Card,Completed
7613,357,08/04/2020,1426.48,EUR,Credit Card,Failed
7614,727,28/09/2022,4308.47,GBP,Debit Card,Pending
7615,303,13/08/2025,3509.01,EUR,Credit Card,Failed
7616,75,29/11/2022,409.19,GBP,Credit Card,Failed
7617,1143,21/10/2025,2814.56,GBP,Debit Card,Pending
7618,977,05/04/2020,1391.7,EUR,Debit Card,Failed
7619,1139,06/04/2023,4650,GBP,Credit Card,Failed
7620,277,15/02/2020,231.29,EUR,Credit Card,Pending
7621,895,12/12/2022,3808.73,EUR,Bank Transfer,Completed
7622,1557,20/08/2020,4870.75,EUR,Debit Card,Completed
7623,51,26/10/2021,2417.72,USD,Credit Card,Failed
7624,1418,26/03/2021,3390.29,USD,Bank Transfer,Pending
7625,649,01/08/2023,3403.36,USD,Credit Card,Completed
7626,583,01/09/2020,3978.9,GBP,Bank Transfer,Failed
7627,639,06/08/2021,3341.57,GBP,Debit Card,Completed
7628,441,07/01/2024,4001.69,GBP,Credit Card,Pending
7629,814,02/09/2020,1703.42,USD,Debit Card,Completed
7630,500,08/09/2022,3777.19,EUR,Bank Transfer,Failed
7631,117,19/10/2023,3739.15,EUR,Bank Transfer,Completed
7632,351,14/11/2020,3554.09,USD,Bank Transfer,Failed
7633,940,19/08/2024,1971.5,USD,Credit Card,Failed
7634,654,21/02/2025,1268.22,EUR,Credit Card,Failed
7635,958,26/11/2022,3104.66,EUR,Debit Card,Failed
7636,265,18/08/2024,4968.14,USD,Debit Card,Failed
7637,402,24/08/2021,2244.44,USD,Debit Card,Pending
7638,330,04/07/2020,4914.61,EUR,Bank Transfer,Completed
7639,1587,14/10/2020,2401.04,USD,Debit Card,Failed
7640,1968,23/12/2025,1741.53,USD,Credit Card,Pending
7641,920,03/06/2020,1122.26,USD,Debit Card,Pending
7642,1483,17/11/2020,3575.42,EUR,Bank Transfer,Completed
7643,1586,10/01/2025,3991.78,GBP,Bank Transfer,Completed
7644,1569,28/12/2025,369.55,USD,Credit Card,Failed
7645,625,18/12/2020,3271.34,EUR,Credit Card,Pending
7646,1748,19/09/2023,4218.23,GBP,Bank Transfer,Completed
7647,928,30/01/2020,2664.26,USD,Bank Transfer,Completed
7648,594,09/05/2021,1669.36,GBP,Bank Transfer,Failed
7649,873,14/04/2022,4581.59,EUR,Debit Card,Failed
7650,939,30/01/2020,4351.21,GBP,Credit Card,Failed
7651,1790,17/03/2022,4692.24,GBP,Debit Card,Pending
7652,1311,22/05/2025,4095.28,USD,Credit Card,Pending
7653,1533,14/05/2025,1404.52,EUR,Credit Card,Completed
7654,1180,07/11/2023,2138.53,EUR,Credit Card,Completed
7655,373,14/06/2021,4967.11,EUR,Credit Card,Pending
7656,114,25/01/2020,2509.7,EUR,Credit Card,Failed
7657,1766,07/05/2022,4365.07,GBP,Debit Card,Completed
7658,773,20/01/2020,1408.03,USD,Bank Transfer,Failed
7659,2000,12/10/2023,4734.46,USD,Debit Card,Failed
7660,1316,30/05/2022,2766.44,GBP,Credit Card,Failed
7661,1685,24/05/2024,140.28,USD,Bank Transfer,Failed
7662,444,04/08/2025,3965.19,EUR,Bank Transfer,Pending
7663,779,12/10/2024,1877.67,USD,Debit Card,Failed
7664,1893,24/02/2021,1042.37,USD,Credit Card,Failed
7665,579,03/06/2023,4733.05,GBP,Debit Card,Completed
7666,1359,20/04/2020,2962.05,GBP,Debit Card,Completed
7667,1837,12/09/2025,456.4,EUR,Bank Transfer,Failed
7668,1397,12/12/2025,2818.36,USD,Debit Card,Pending
7669,1742,12/06/2022,557.5,EUR,Credit Card,Failed
7670,1876,03/05/2025,3420.43,GBP,Credit Card,Failed
7671,412,23/11/2023,2759.58,EUR,Credit Card,Pending
7672,1677,01/04/2023,2539.72,GBP,Debit Card,Failed
7673,1912,24/12/2022,4524.33,USD,Bank Transfer,Pending
7674,603,21/04/2025,3630.47,USD,Bank Transfer,Completed
7675,669,06/08/2021,2901.27,GBP,Credit Card,Completed
7676,1157,30/03/2023,1393.6,GBP,Credit Card,Failed
7677,1285,07/11/2023,2909.12,EUR,Debit Card,Completed
7678,1700,05/01/2023,4139.88,USD,Debit Card,Completed
7679,1945,12/05/2024,2943.68,USD,Bank Transfer,Completed
7680,1572,25/01/2020,2520.92,GBP,Debit Card,Pending
7681,275,26/02/2023,1989.18,EUR,Debit Card,Pending
7682,1457,13/02/2025,768.76,GBP,Debit Card,Completed
7683,111,21/10/2024,3462.11,GBP,Debit Card,Failed
7684,1368,08/03/2024,1206.04,USD,Debit Card,Failed
7685,464,06/07/2025,287.46,GBP,Credit Card,Failed
7686,456,20/12/2022,922.63,USD,Credit Card,Pending
7687,460,26/10/2024,309.86,USD,Bank Transfer,Pending
7688,139,18/08/2021,1784.2,GBP,Debit Card,Completed
7689,327,17/09/2024,3731.09,EUR,Debit Card,Completed
7690,1968,10/03/2023,4838.36,GBP,Debit Card,Failed
7691,1980,18/02/2020,3464.25,EUR,Credit Card,Completed
7692,491,07/03/2025,138.03,GBP,Bank Transfer,Completed
7693,1075,08/07/2023,4867.15,EUR,Debit Card,Failed
7694,223,25/09/2020,3321.18,GBP,Credit Card,Pending
7695,901,07/07/2022,303.07,USD,Debit Card,Failed
7696,1610,17/09/2021,2586.22,USD,Bank Transfer,Failed
7697,1224,22/03/2025,3663.08,USD,Credit Card,Pending
7698,704,10/09/2024,1049.77,EUR,Credit Card,Completed
7699,1823,10/11/2024,586.46,GBP,Credit Card,Pending
7700,1653,16/05/2023,4921.62,USD,Bank Transfer,Failed
7701,511,06/07/2023,3710.7,EUR,Credit Card,Failed
7702,738,06/12/2020,4250.31,EUR,Credit Card,Completed
7703,1952,16/11/2024,3770.36,EUR,Debit Card,Failed
7704,1848,18/11/2020,3851.6,GBP,Debit Card,Failed
7705,347,25/09/2024,3688.18,USD,Credit Card,Completed
7706,721,29/08/2024,2821.89,GBP,Credit Card,Completed
7707,678,05/01/2025,2452.38,USD,Credit Card,Pending
7708,1004,12/05/2020,1400.26,USD,Bank Transfer,Failed
7709,1371,27/09/2025,3893.82,GBP,Debit Card,Pending
7710,1892,16/09/2024,780.87,USD,Debit Card,Failed
7711,213,20/03/2024,1277.73,USD,Bank Transfer,Pending
7712,761,13/06/2022,2175.99,USD,Debit Card,Failed
7713,424,28/12/2020,4056.34,GBP,Bank Transfer,Pending
7714,1330,06/10/2024,2706.95,GBP,Credit Card,Completed
7715,314,16/03/2024,3871.85,USD,Debit Card,Pending
7716,1418,22/12/2022,3740.42,EUR,Debit Card,Failed
7717,1040,24/11/2024,386.09,GBP,Credit Card,Pending
7718,1872,16/09/2022,383.29,USD,Credit Card,Completed
7719,416,23/06/2022,3679.77,EUR,Debit Card,Completed
7720,1350,13/01/2022,2966.09,USD,Bank Transfer,Completed
7721,560,28/02/2025,2650.01,EUR,Debit Card,Failed
7722,247,25/01/2025,1096.19,USD,Credit Card,Completed
7723,576,03/06/2024,2746.33,GBP,Credit Card,Completed
7724,1206,10/09/2022,198.26,USD,Credit Card,Pending
7725,632,12/07/2022,1080.81,GBP,Credit Card,Pending
7726,1169,11/10/2023,322.62,GBP,Bank Transfer,Completed
7727,477,22/01/2020,4899.8,EUR,Credit Card,Completed
7728,1260,18/11/2022,1482.45,EUR,Credit Card,Completed
7729,160,28/06/2022,3935.89,USD,Debit Card,Failed
7730,101,06/08/2023,2946.24,USD,Bank Transfer,Failed
7731,343,05/05/2025,3578.72,EUR,Debit Card,Pending
7732,1215,28/02/2022,1108.91,USD,Debit Card,Completed
7733,845,12/12/2025,142.7,GBP,Credit Card,Failed
7734,669,15/10/2023,916.13,USD,Credit Card,Pending
7735,887,18/11/2023,4987.3,USD,Bank Transfer,Pending
7736,120,29/09/2020,3888.76,EUR,Credit Card,Failed
7737,913,07/05/2022,2369.42,GBP,Debit Card,Failed
7738,1957,17/09/2020,784.46,USD,Credit Card,Pending
7739,1148,08/02/2024,4459.97,GBP,Bank Transfer,Completed
7740,959,02/04/2022,4582.74,USD,Debit Card,Pending
7741,773,15/06/2020,3989.53,EUR,Credit Card,Completed
7742,1056,08/06/2023,3487.24,GBP,Credit Card,Failed
7743,1960,04/09/2021,4759.43,USD,Credit Card,Completed
7744,1481,19/09/2024,4261.86,USD,Bank Transfer,Failed
7745,1777,10/10/2021,4729.23,GBP,Debit Card,Pending
7746,1726,10/07/2020,39.57,EUR,Bank Transfer,Failed
7747,1568,28/11/2024,3127.35,EUR,Credit Card,Pending
7748,948,28/12/2021,2005.02,EUR,Debit Card,Failed
7749,1061,14/08/2024,2497.36,GBP,Credit Card,Failed
7750,154,01/01/2024,1572.94,GBP,Debit Card,Failed
7751,541,12/07/2025,4659.95,EUR,Credit Card,Pending
7752,571,28/05/2020,4589.2,EUR,Bank Transfer,Completed
7753,644,10/10/2025,659.49,EUR,Bank Transfer,Completed
7754,774,19/10/2024,1312.8,USD,Bank Transfer,Failed
7755,1608,22/04/2024,3430.29,USD,Debit Card,Pending
7756,1345,11/01/2023,1013.66,EUR,Credit Card,Failed
7757,369,18/08/2024,4334.2,GBP,Bank Transfer,Failed
7758,1606,05/08/2021,959.67,EUR,Credit Card,Completed
7759,643,14/07/2021,3105.91,USD,Credit Card,Pending
7760,320,07/08/2020,483.82,EUR,Credit Card,Completed
7761,32,15/12/2021,3887.82,USD,Debit Card,Failed
7762,1040,12/02/2021,4290.55,EUR,Credit Card,Failed
7763,1673,24/07/2022,827.26,USD,Debit Card,Pending
7764,707,21/02/2022,2247.9,USD,Credit Card,Failed
7765,663,24/03/2023,477.17,USD,Credit Card,Pending
7766,760,13/06/2020,2327.45,GBP,Credit Card,Completed
7767,677,31/07/2020,2990.23,EUR,Credit Card,Failed
7768,157,16/04/2023,801.41,USD,Bank Transfer,Pending
7769,645,18/07/2024,2971.33,EUR,Credit Card,Pending
7770,127,11/01/2021,757.25,EUR,Debit Card,Completed
7771,1041,11/05/2021,3106.73,GBP,Debit Card,Failed
7772,1889,06/03/2023,3698.37,GBP,Credit Card,Failed
7773,196,31/12/2020,1437.84,USD,Bank Transfer,Failed
7774,400,28/03/2024,897.32,USD,Credit Card,Completed
7775,341,28/04/2020,2337.3,GBP,Debit Card,Failed
7776,836,21/04/2022,815.79,EUR,Debit Card,Pending
7777,1673,17/04/2023,2466.45,USD,Bank Transfer,Failed
7778,945,19/07/2021,2701.41,USD,Debit Card,Pending
7779,1931,27/04/2020,977.99,GBP,Bank Transfer,Pending
7780,1129,01/04/2025,3570.89,USD,Credit Card,Failed
7781,1890,26/03/2022,1731.79,USD,Debit Card,Pending
7782,16,19/06/2022,872.91,EUR,Bank Transfer,Failed
7783,1098,20/12/2022,1175.84,USD,Credit Card,Completed
7784,536,31/07/2022,1317.51,EUR,Bank Transfer,Failed
7785,53,12/10/2021,1581.61,GBP,Bank Transfer,Pending
7786,396,29/03/2025,2736.81,GBP,Credit Card,Failed
7787,535,11/07/2022,2879.46,EUR,Bank Transfer,Completed
7788,1206,30/07/2023,2859.72,EUR,Debit Card,Pending
7789,190,23/07/2020,3111.26,EUR,Bank Transfer,Pending
7790,1004,01/09/2024,475.67,EUR,Credit Card,Completed
7791,1409,06/11/2020,4967.43,GBP,Credit Card,Completed
7792,857,04/04/2024,4340.27,USD,Debit Card,Pending
7793,17,14/04/2021,3064.44,EUR,Debit Card,Failed
7794,555,10/11/2025,3635.06,GBP,Credit Card,Completed
7795,631,31/03/2022,3878.96,GBP,Credit Card,Completed
7796,1186,19/06/2025,3270.39,USD,Bank Transfer,Pending
7797,1991,09/12/2024,3802.55,EUR,Debit Card,Completed
7798,1464,30/04/2022,1478.49,EUR,Credit Card,Pending
7799,822,21/04/2024,570.78,GBP,Bank Transfer,Failed
7800,871,25/10/2023,4628.42,GBP,Debit Card,Pending
7801,128,14/10/2023,1183.44,USD,Credit Card,Failed
7802,57,25/05/2025,2746.13,GBP,Debit Card,Failed
